operator_id,total_records,incoming_records,outgoing_records,incoming_missed,incoming_answered_durations_sum,incoming_answered_count,outgoing_count,avg_time_to_answer_incoming,incoming_missed_rate,outgoing_rate,flag_high_missed,flag_slow_answer,flag_low_outgoing,ineficaz
907986.0,74,1,73,0,212,1,73,212.0,0.0,0.9864864864864865,False,False,False,False
907994.0,79,27,52,0,14959,27,52,554.0370370370371,0.0,0.6582278481012658,False,False,False,False
907998.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
908002.0,14,4,10,0,64,4,10,16.0,0.0,0.7142857142857143,False,False,False,False
908078.0,46,29,17,0,3084,29,17,106.34482758620689,0.0,0.3695652173913043,False,False,False,False
908080.0,5,4,1,0,711,4,1,177.75,0.0,0.2,False,False,True,False
908082.0,29,18,11,0,2960,18,11,164.44444444444446,0.0,0.3793103448275862,False,False,False,False
908098.0,3,3,0,0,231,3,0,77.0,0.0,0.0,False,False,True,False
908130.0,3,3,0,0,224,3,0,74.66666666666667,0.0,0.0,False,False,True,False
908152.0,9,9,0,0,643,9,0,71.44444444444444,0.0,0.0,False,False,True,False
908162.0,2,2,0,0,281,2,0,140.5,0.0,0.0,False,False,True,False
908180.0,1,1,0,0,6,1,0,6.0,0.0,0.0,False,False,True,False
908300.0,2,2,0,0,29,2,0,14.5,0.0,0.0,False,False,True,False
908640.0,43,0,43,0,0,0,43,,,1.0,False,False,False,False
908718.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
908834.0,5,4,1,0,1711,4,1,427.75,0.0,0.2,False,False,True,False
908958.0,143,94,49,3,104392,91,49,1147.1648351648353,0.031914893617021274,0.34265734265734266,False,True,False,False
908960.0,159,108,51,8,66100,100,51,661.0,0.07407407407407407,0.32075471698113206,False,False,True,False
908984.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
909134.0,70,65,5,1,29181,64,5,455.953125,0.015384615384615385,0.07142857142857142,False,False,True,False
909308.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
909392.0,5,5,0,0,513,5,0,102.6,0.0,0.0,False,False,True,False
909452.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
909502.0,36,0,36,0,0,0,36,,,1.0,False,False,False,False
909624.0,2,2,0,0,155,2,0,77.5,0.0,0.0,False,False,True,False
909768.0,14,14,0,0,3901,14,0,278.64285714285717,0.0,0.0,False,False,True,False
909892.0,5,3,2,0,414,3,2,138.0,0.0,0.4,False,False,False,False
909894.0,1,1,0,0,19,1,0,19.0,0.0,0.0,False,False,True,False
909896.0,1,1,0,0,16,1,0,16.0,0.0,0.0,False,False,True,False
909910.0,116,0,116,0,0,0,116,,,1.0,False,False,False,False
910018.0,50,50,0,0,23686,50,0,473.72,0.0,0.0,False,False,True,False
910038.0,2,2,0,0,204,2,0,102.0,0.0,0.0,False,False,True,False
910044.0,10,10,0,0,2507,10,0,250.7,0.0,0.0,False,False,True,False
910224.0,8,8,0,0,333,8,0,41.625,0.0,0.0,False,False,True,False
910226.0,8,8,0,2,303,6,0,50.5,0.25,0.0,True,False,True,True
910516.0,22,22,0,0,1970,22,0,89.54545454545455,0.0,0.0,False,False,True,False
910520.0,50,0,50,0,0,0,50,,,1.0,False,False,False,False
910524.0,10,0,10,0,0,0,10,,,1.0,False,False,False,False
910530.0,28,0,28,0,0,0,28,,,1.0,False,False,False,False
910532.0,17,0,17,0,0,0,17,,,1.0,False,False,False,False
910540.0,58,58,0,1,29267,57,0,513.4561403508771,0.017241379310344827,0.0,False,False,True,False
910594.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
910902.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
910926.0,7,0,7,0,0,0,7,,,1.0,False,False,False,False
910958.0,10,10,0,0,792,10,0,79.2,0.0,0.0,False,False,True,False
911102.0,20,20,0,3,1163,17,0,68.41176470588235,0.15,0.0,True,False,True,True
911104.0,1,1,0,0,137,1,0,137.0,0.0,0.0,False,False,True,False
911136.0,46,46,0,1,27476,45,0,610.5777777777778,0.021739130434782608,0.0,False,False,True,False
911138.0,56,56,0,3,37351,53,0,704.7358490566038,0.05357142857142857,0.0,False,False,True,False
911140.0,33,33,0,2,8796,31,0,283.741935483871,0.06060606060606061,0.0,False,False,True,False
911142.0,14,14,0,2,721,12,0,60.083333333333336,0.14285714285714285,0.0,True,False,True,True
911152.0,1,1,0,0,59,1,0,59.0,0.0,0.0,False,False,True,False
911214.0,2,2,0,0,21,2,0,10.5,0.0,0.0,False,False,True,False
911310.0,90,55,35,2,28627,53,35,540.1320754716982,0.03636363636363636,0.3888888888888889,False,False,False,False
912010.0,52,52,0,2,8215,50,0,164.3,0.038461538461538464,0.0,False,False,True,False
912252.0,93,27,66,0,5966,27,66,220.96296296296296,0.0,0.7096774193548387,False,False,False,False
912296.0,123,47,76,3,20809,44,76,472.9318181818182,0.06382978723404255,0.6178861788617886,False,False,False,False
912684.0,16,16,0,1,2247,15,0,149.8,0.0625,0.0,False,False,True,False
912722.0,186,45,141,0,18385,45,141,408.55555555555554,0.0,0.7580645161290323,False,False,False,False
913474.0,4,1,3,0,31,1,3,31.0,0.0,0.75,False,False,False,False
913780.0,3,3,0,0,262,3,0,87.33333333333333,0.0,0.0,False,False,True,False
913788.0,174,66,108,2,83033,64,108,1297.390625,0.030303030303030304,0.6206896551724138,False,True,False,False
913868.0,4,1,3,0,651,1,3,651.0,0.0,0.75,False,False,False,False
913886.0,2,2,0,1,14,1,0,14.0,0.5,0.0,True,False,True,True
913938.0,148,77,71,13,353182,64,71,5518.46875,0.16883116883116883,0.4797297297297297,True,True,False,True
913942.0,135,85,50,28,206880,57,50,3629.4736842105262,0.32941176470588235,0.37037037037037035,True,True,False,True
913984.0,3,1,2,0,203,1,2,203.0,0.0,0.6666666666666666,False,False,False,False
914036.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
914050.0,50,10,40,0,1430,10,40,143.0,0.0,0.8,False,False,False,False
914052.0,86,0,86,0,0,0,86,,,1.0,False,False,False,False
914168.0,6,1,5,0,460,1,5,460.0,0.0,0.8333333333333334,False,False,False,False
914170.0,8,5,3,0,2114,5,3,422.8,0.0,0.375,False,False,False,False
914172.0,2,2,0,0,113,2,0,56.5,0.0,0.0,False,False,True,False
914238.0,34,0,34,0,0,0,34,,,1.0,False,False,False,False
914240.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
914256.0,16,15,1,0,1393,15,1,92.86666666666666,0.0,0.0625,False,False,True,False
914266.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
914272.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
914338.0,12,0,12,0,0,0,12,,,1.0,False,False,False,False
914348.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
914426.0,5,3,2,0,434,3,2,144.66666666666666,0.0,0.4,False,False,False,False
914440.0,20,19,1,1,3644,18,1,202.44444444444446,0.05263157894736842,0.05,False,False,True,False
914626.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
914630.0,48,12,36,0,1772,12,36,147.66666666666666,0.0,0.75,False,False,False,False
914636.0,11,2,9,0,329,2,9,164.5,0.0,0.8181818181818182,False,False,False,False
914816.0,7,0,7,0,0,0,7,,,1.0,False,False,False,False
914842.0,6,6,0,0,1738,6,0,289.6666666666667,0.0,0.0,False,False,True,False
914848.0,7,2,5,0,38,2,5,19.0,0.0,0.7142857142857143,False,False,False,False
914870.0,6,4,2,0,275,4,2,68.75,0.0,0.3333333333333333,False,False,True,False
915358.0,64,0,64,0,0,0,64,,,1.0,False,False,False,False
915360.0,77,0,77,0,0,0,77,,,1.0,False,False,False,False
915504.0,7,0,7,0,0,0,7,,,1.0,False,False,False,False
915556.0,197,61,136,3,32519,58,136,560.6724137931035,0.04918032786885246,0.6903553299492385,False,False,False,False
915558.0,25,0,25,0,0,0,25,,,1.0,False,False,False,False
915614.0,18,1,17,0,63,1,17,63.0,0.0,0.9444444444444444,False,False,False,False
915958.0,15,6,9,0,2055,6,9,342.5,0.0,0.6,False,False,False,False
916424.0,76,35,41,3,31649,32,41,989.03125,0.08571428571428572,0.5394736842105263,False,True,False,False
916596.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
916618.0,57,30,27,0,3933,30,27,131.1,0.0,0.47368421052631576,False,False,False,False
917234.0,61,5,56,0,205,5,56,41.0,0.0,0.9180327868852459,False,False,False,False
917252.0,12,3,9,0,578,3,9,192.66666666666666,0.0,0.75,False,False,False,False
917378.0,8,2,6,0,124,2,6,62.0,0.0,0.75,False,False,False,False
917446.0,9,0,9,0,0,0,9,,,1.0,False,False,False,False
917680.0,15,2,13,0,221,2,13,110.5,0.0,0.8666666666666667,False,False,False,False
917682.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
917846.0,12,2,10,0,311,2,10,155.5,0.0,0.8333333333333334,False,False,False,False
917850.0,123,48,75,1,12008,47,75,255.48936170212767,0.020833333333333332,0.6097560975609756,False,False,False,False
917852.0,147,47,100,1,29496,46,100,641.2173913043479,0.02127659574468085,0.6802721088435374,False,False,False,False
917856.0,32,2,30,0,334,2,30,167.0,0.0,0.9375,False,False,False,False
917858.0,2,1,1,0,153,1,1,153.0,0.0,0.5,False,False,False,False
917876.0,9,7,2,0,342,7,2,48.857142857142854,0.0,0.2222222222222222,False,False,True,False
917890.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
918390.0,72,0,72,0,0,0,72,,,1.0,False,False,False,False
918436.0,46,20,26,1,2389,19,26,125.73684210526316,0.05,0.5652173913043478,False,False,False,False
918452.0,95,0,95,0,0,0,95,,,1.0,False,False,False,False
918888.0,11,8,3,1,152,7,3,21.714285714285715,0.125,0.2727272727272727,True,False,True,True
918956.0,10,2,8,0,34,2,8,17.0,0.0,0.8,False,False,False,False
918958.0,4,1,3,0,32,1,3,32.0,0.0,0.75,False,False,False,False
918978.0,133,44,89,4,100233,40,89,2505.825,0.09090909090909091,0.6691729323308271,False,True,False,False
918986.0,130,40,90,0,83175,40,90,2079.375,0.0,0.6923076923076923,False,True,False,False
918988.0,2,1,1,0,16,1,1,16.0,0.0,0.5,False,False,False,False
919126.0,20,0,20,0,0,0,20,,,1.0,False,False,False,False
919128.0,9,0,9,0,0,0,9,,,1.0,False,False,False,False
919162.0,31,0,31,0,0,0,31,,,1.0,False,False,False,False
919164.0,22,14,8,3,37524,11,8,3411.2727272727275,0.21428571428571427,0.36363636363636365,True,True,False,True
919166.0,24,14,10,4,58040,10,10,5804.0,0.2857142857142857,0.4166666666666667,True,True,False,True
919188.0,12,0,12,0,0,0,12,,,1.0,False,False,False,False
919190.0,5,2,3,0,316,2,3,158.0,0.0,0.6,False,False,False,False
919192.0,32,0,32,0,0,0,32,,,1.0,False,False,False,False
919194.0,34,0,34,0,0,0,34,,,1.0,False,False,False,False
919196.0,34,0,34,0,0,0,34,,,1.0,False,False,False,False
919198.0,21,0,21,0,0,0,21,,,1.0,False,False,False,False
919200.0,26,0,26,0,0,0,26,,,1.0,False,False,False,False
919202.0,36,0,36,0,0,0,36,,,1.0,False,False,False,False
919204.0,24,17,7,5,94028,12,7,7835.666666666667,0.29411764705882354,0.2916666666666667,True,True,True,True
919206.0,20,19,1,7,32736,12,1,2728.0,0.3684210526315789,0.05,True,True,True,True
919214.0,11,10,1,0,2760,10,1,276.0,0.0,0.09090909090909091,False,False,True,False
919218.0,46,10,36,1,1545,9,36,171.66666666666666,0.1,0.782608695652174,False,False,False,False
919302.0,33,0,33,0,0,0,33,,,1.0,False,False,False,False
919306.0,25,0,25,0,0,0,25,,,1.0,False,False,False,False
919310.0,43,0,43,0,0,0,43,,,1.0,False,False,False,False
919314.0,28,0,28,0,0,0,28,,,1.0,False,False,False,False
919318.0,30,0,30,0,0,0,30,,,1.0,False,False,False,False
919362.0,28,0,28,0,0,0,28,,,1.0,False,False,False,False
919364.0,41,0,41,0,0,0,41,,,1.0,False,False,False,False
919370.0,24,0,24,0,0,0,24,,,1.0,False,False,False,False
919372.0,26,0,26,0,0,0,26,,,1.0,False,False,False,False
919374.0,28,0,28,0,0,0,28,,,1.0,False,False,False,False
919376.0,23,0,23,0,0,0,23,,,1.0,False,False,False,False
919378.0,16,0,16,0,0,0,16,,,1.0,False,False,False,False
919382.0,23,0,23,0,0,0,23,,,1.0,False,False,False,False
919390.0,14,0,14,0,0,0,14,,,1.0,False,False,False,False
919418.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
919456.0,24,0,24,0,0,0,24,,,1.0,False,False,False,False
919464.0,25,0,25,0,0,0,25,,,1.0,False,False,False,False
919476.0,28,0,28,0,0,0,28,,,1.0,False,False,False,False
919482.0,22,0,22,0,0,0,22,,,1.0,False,False,False,False
919490.0,25,0,25,0,0,0,25,,,1.0,False,False,False,False
919504.0,24,0,24,0,0,0,24,,,1.0,False,False,False,False
919536.0,7,2,5,0,58,2,5,29.0,0.0,0.7142857142857143,False,False,False,False
919552.0,106,66,40,1,135795,65,40,2089.153846153846,0.015151515151515152,0.37735849056603776,False,True,False,False
919554.0,84,76,8,11,112449,65,8,1729.9846153846154,0.14473684210526316,0.09523809523809523,True,True,True,True
919790.0,74,61,13,0,105088,61,13,1722.7540983606557,0.0,0.17567567567567569,False,True,True,True
919792.0,95,57,38,1,62408,56,38,1114.4285714285713,0.017543859649122806,0.4,False,True,False,False
919794.0,42,32,10,1,88517,31,10,2855.3870967741937,0.03125,0.23809523809523808,False,True,True,True
919896.0,4,4,0,1,462,3,0,154.0,0.25,0.0,True,False,True,True
919906.0,34,0,34,0,0,0,34,,,1.0,False,False,False,False
919910.0,24,0,24,0,0,0,24,,,1.0,False,False,False,False
919956.0,12,12,0,0,209,12,0,17.416666666666668,0.0,0.0,False,False,True,False
919958.0,1,1,0,0,38,1,0,38.0,0.0,0.0,False,False,True,False
919994.0,12,12,0,0,1856,12,0,154.66666666666666,0.0,0.0,False,False,True,False
920146.0,34,0,34,0,0,0,34,,,1.0,False,False,False,False
920414.0,20,0,20,0,0,0,20,,,1.0,False,False,False,False
920416.0,27,0,27,0,0,0,27,,,1.0,False,False,False,False
920666.0,100,41,59,1,35733,40,59,893.325,0.024390243902439025,0.59,False,False,False,False
920706.0,70,27,43,3,4959,24,43,206.625,0.1111111111111111,0.6142857142857143,False,False,False,False
920720.0,95,35,60,0,13016,35,60,371.8857142857143,0.0,0.631578947368421,False,False,False,False
920726.0,50,22,28,1,6457,21,28,307.4761904761905,0.045454545454545456,0.56,False,False,False,False
920728.0,73,37,36,3,26310,34,36,773.8235294117648,0.08108108108108109,0.4931506849315068,False,False,False,False
920732.0,62,24,38,0,16645,24,38,693.5416666666666,0.0,0.6129032258064516,False,False,False,False
920838.0,73,24,49,0,6414,24,49,267.25,0.0,0.6712328767123288,False,False,False,False
920852.0,101,40,61,2,14306,38,61,376.4736842105263,0.05,0.6039603960396039,False,False,False,False
920874.0,19,19,0,0,4459,19,0,234.68421052631578,0.0,0.0,False,False,True,False
920902.0,33,24,9,1,4435,23,9,192.82608695652175,0.041666666666666664,0.2727272727272727,False,False,True,False
920928.0,9,0,9,0,0,0,9,,,1.0,False,False,False,False
920930.0,1,1,0,0,21,1,0,21.0,0.0,0.0,False,False,True,False
920982.0,27,27,0,0,6980,27,0,258.51851851851853,0.0,0.0,False,False,True,False
921062.0,37,34,3,0,10807,34,3,317.8529411764706,0.0,0.08108108108108109,False,False,True,False
921102.0,19,9,10,0,1468,9,10,163.11111111111111,0.0,0.5263157894736842,False,False,False,False
921104.0,7,4,3,0,484,4,3,121.0,0.0,0.42857142857142855,False,False,False,False
921116.0,50,0,50,0,0,0,50,,,1.0,False,False,False,False
921306.0,126,47,79,4,36586,43,79,850.8372093023256,0.0851063829787234,0.626984126984127,False,False,False,False
921316.0,37,0,37,0,0,0,37,,,1.0,False,False,False,False
921318.0,151,55,96,6,218013,49,96,4449.244897959184,0.10909090909090909,0.6357615894039735,False,True,False,False
921320.0,60,21,39,1,8207,20,39,410.35,0.047619047619047616,0.65,False,False,False,False
921574.0,22,0,22,0,0,0,22,,,1.0,False,False,False,False
921584.0,27,0,27,0,0,0,27,,,1.0,False,False,False,False
921592.0,24,0,24,0,0,0,24,,,1.0,False,False,False,False
921594.0,18,0,18,0,0,0,18,,,1.0,False,False,False,False
921596.0,22,0,22,0,0,0,22,,,1.0,False,False,False,False
921814.0,22,5,17,1,3722,4,17,930.5,0.2,0.7727272727272727,True,False,False,False
921818.0,197,70,127,9,150377,61,127,2465.1967213114754,0.12857142857142856,0.6446700507614214,True,True,False,True
922114.0,7,1,6,0,14,1,6,14.0,0.0,0.8571428571428571,False,False,False,False
922142.0,104,0,104,0,0,0,104,,,1.0,False,False,False,False
922154.0,2,2,0,0,100,2,0,50.0,0.0,0.0,False,False,True,False
922356.0,9,9,0,0,2990,9,0,332.22222222222223,0.0,0.0,False,False,True,False
922428.0,68,16,52,0,3428,16,52,214.25,0.0,0.7647058823529411,False,False,False,False
922474.0,63,16,47,0,4935,16,47,308.4375,0.0,0.746031746031746,False,False,False,False
922476.0,42,0,42,0,0,0,42,,,1.0,False,False,False,False
922486.0,5,1,4,0,263,1,4,263.0,0.0,0.8,False,False,False,False
922698.0,7,2,5,0,99,2,5,49.5,0.0,0.7142857142857143,False,False,False,False
922710.0,24,0,24,0,0,0,24,,,1.0,False,False,False,False
923250.0,19,0,19,0,0,0,19,,,1.0,False,False,False,False
923254.0,4,1,3,0,55,1,3,55.0,0.0,0.75,False,False,False,False
923526.0,183,63,120,2,60849,61,120,997.5245901639345,0.031746031746031744,0.6557377049180327,False,True,False,False
923528.0,126,48,78,2,7436,46,78,161.65217391304347,0.041666666666666664,0.6190476190476191,False,False,False,False
923646.0,1,1,0,0,14,1,0,14.0,0.0,0.0,False,False,True,False
923666.0,33,0,33,0,0,0,33,,,1.0,False,False,False,False
923744.0,1,1,0,0,55,1,0,55.0,0.0,0.0,False,False,True,False
923944.0,28,28,0,0,2108,28,0,75.28571428571429,0.0,0.0,False,False,True,False
924356.0,67,0,67,0,0,0,67,,,1.0,False,False,False,False
924370.0,11,0,11,0,0,0,11,,,1.0,False,False,False,False
924544.0,44,34,10,0,9955,34,10,292.79411764705884,0.0,0.22727272727272727,False,False,True,False
924546.0,54,23,31,1,11322,22,31,514.6363636363636,0.043478260869565216,0.5740740740740741,False,False,False,False
924572.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
924614.0,6,4,2,0,233,4,2,58.25,0.0,0.3333333333333333,False,False,True,False
924662.0,1,1,0,0,28,1,0,28.0,0.0,0.0,False,False,True,False
924928.0,43,15,28,1,3474,14,28,248.14285714285714,0.06666666666666667,0.6511627906976745,False,False,False,False
924930.0,84,13,71,1,3293,12,71,274.4166666666667,0.07692307692307693,0.8452380952380952,False,False,False,False
924932.0,23,3,20,0,259,3,20,86.33333333333333,0.0,0.8695652173913043,False,False,False,False
924934.0,101,3,98,0,1026,3,98,342.0,0.0,0.9702970297029703,False,False,False,False
924936.0,6,6,0,1,482,5,0,96.4,0.16666666666666666,0.0,True,False,True,True
924940.0,69,6,63,0,1180,6,63,196.66666666666666,0.0,0.9130434782608695,False,False,False,False
924946.0,25,5,20,0,1022,5,20,204.4,0.0,0.8,False,False,False,False
924948.0,91,12,79,1,2225,11,79,202.27272727272728,0.08333333333333333,0.8681318681318682,False,False,False,False
924950.0,107,17,90,0,3735,17,90,219.7058823529412,0.0,0.8411214953271028,False,False,False,False
924952.0,57,11,46,0,3164,11,46,287.6363636363636,0.0,0.8070175438596491,False,False,False,False
924954.0,58,13,45,1,4041,12,45,336.75,0.07692307692307693,0.7758620689655172,False,False,False,False
924956.0,46,19,27,0,3207,19,27,168.78947368421052,0.0,0.5869565217391305,False,False,False,False
924958.0,97,17,80,0,2413,17,80,141.94117647058823,0.0,0.8247422680412371,False,False,False,False
924960.0,134,31,103,1,5717,30,103,190.56666666666666,0.03225806451612903,0.7686567164179104,False,False,False,False
925104.0,167,58,109,0,83410,58,109,1438.103448275862,0.0,0.6526946107784432,False,True,False,False
925106.0,15,15,0,0,1034,15,0,68.93333333333334,0.0,0.0,False,False,True,False
925134.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
925808.0,9,9,0,0,691,9,0,76.77777777777777,0.0,0.0,False,False,True,False
925826.0,110,37,73,1,27088,36,73,752.4444444444445,0.02702702702702703,0.6636363636363637,False,False,False,False
925828.0,100,34,66,0,28991,34,66,852.6764705882352,0.0,0.66,False,False,False,False
925922.0,73,27,46,8,32674,19,46,1719.6842105263158,0.2962962962962963,0.6301369863013698,True,True,False,True
926184.0,27,15,12,0,4806,15,12,320.4,0.0,0.4444444444444444,False,False,False,False
926214.0,1,1,0,0,277,1,0,277.0,0.0,0.0,False,False,True,False
926312.0,52,9,43,0,2468,9,43,274.22222222222223,0.0,0.8269230769230769,False,False,False,False
926486.0,98,11,87,0,780,11,87,70.9090909090909,0.0,0.8877551020408163,False,False,False,False
926490.0,51,9,42,1,627,8,42,78.375,0.1111111111111111,0.8235294117647058,False,False,False,False
926872.0,19,13,6,1,2128,12,6,177.33333333333334,0.07692307692307693,0.3157894736842105,False,False,True,False
927070.0,20,20,0,0,5019,20,0,250.95,0.0,0.0,False,False,True,False
927142.0,7,4,3,0,2372,4,3,593.0,0.0,0.42857142857142855,False,False,False,False
927908.0,3,3,0,0,898,3,0,299.3333333333333,0.0,0.0,False,False,True,False
927910.0,9,9,0,1,2355,8,0,294.375,0.1111111111111111,0.0,False,False,True,False
927912.0,8,8,0,1,2540,7,0,362.85714285714283,0.125,0.0,True,False,True,True
927916.0,60,18,42,0,8359,18,42,464.3888888888889,0.0,0.7,False,False,False,False
928022.0,2,2,0,0,148,2,0,74.0,0.0,0.0,False,False,True,False
928092.0,3,3,0,0,173,3,0,57.666666666666664,0.0,0.0,False,False,True,False
928142.0,7,7,0,0,170,7,0,24.285714285714285,0.0,0.0,False,False,True,False
928202.0,14,14,0,0,6019,14,0,429.92857142857144,0.0,0.0,False,False,True,False
928228.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
928282.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
928284.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
928312.0,97,14,83,0,2009,14,83,143.5,0.0,0.8556701030927835,False,False,False,False
928382.0,15,7,8,1,203,6,8,33.833333333333336,0.14285714285714285,0.5333333333333333,True,False,False,False
928404.0,3,3,0,0,286,3,0,95.33333333333333,0.0,0.0,False,False,True,False
928518.0,6,0,6,0,0,0,6,,,1.0,False,False,False,False
928886.0,94,25,69,1,5379,24,69,224.125,0.04,0.7340425531914894,False,False,False,False
928888.0,107,35,72,1,28250,34,72,830.8823529411765,0.02857142857142857,0.6728971962616822,False,False,False,False
928926.0,6,1,5,0,86,1,5,86.0,0.0,0.8333333333333334,False,False,False,False
929228.0,33,1,32,0,1,1,32,1.0,0.0,0.9696969696969697,False,False,False,False
929332.0,16,16,0,0,10256,16,0,641.0,0.0,0.0,False,False,True,False
929340.0,6,6,0,0,1416,6,0,236.0,0.0,0.0,False,False,True,False
929424.0,127,49,78,3,16092,46,78,349.82608695652175,0.061224489795918366,0.6141732283464567,False,False,False,False
929426.0,62,0,62,0,0,0,62,,,1.0,False,False,False,False
929428.0,65,0,65,0,0,0,65,,,1.0,False,False,False,False
929542.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
929544.0,13,0,13,0,0,0,13,,,1.0,False,False,False,False
929622.0,11,8,3,0,1565,8,3,195.625,0.0,0.2727272727272727,False,False,True,False
929626.0,30,18,12,0,2725,18,12,151.38888888888889,0.0,0.4,False,False,False,False
929876.0,61,19,42,1,2578,18,42,143.22222222222223,0.05263157894736842,0.6885245901639344,False,False,False,False
929884.0,25,11,14,0,1149,11,14,104.45454545454545,0.0,0.56,False,False,False,False
930020.0,99,29,70,5,5149,24,70,214.54166666666666,0.1724137931034483,0.7070707070707071,True,False,False,False
930186.0,19,4,15,0,923,4,15,230.75,0.0,0.7894736842105263,False,False,False,False
930242.0,4,4,0,1,297,3,0,99.0,0.25,0.0,True,False,True,True
930264.0,3,3,0,0,399,3,0,133.0,0.0,0.0,False,False,True,False
930326.0,9,8,1,0,727,8,1,90.875,0.0,0.1111111111111111,False,False,True,False
930510.0,4,2,2,0,9,2,2,4.5,0.0,0.5,False,False,False,False
930524.0,8,0,8,0,0,0,8,,,1.0,False,False,False,False
930582.0,1,1,0,0,62,1,0,62.0,0.0,0.0,False,False,True,False
930586.0,51,0,51,0,0,0,51,,,1.0,False,False,False,False
930590.0,26,0,26,0,0,0,26,,,1.0,False,False,False,False
930594.0,28,1,27,0,589,1,27,589.0,0.0,0.9642857142857143,False,False,False,False
930660.0,12,2,10,0,1429,2,10,714.5,0.0,0.8333333333333334,False,False,False,False
930662.0,11,0,11,0,0,0,11,,,1.0,False,False,False,False
930690.0,5,2,3,0,43,2,3,21.5,0.0,0.6,False,False,False,False
930692.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
930814.0,11,9,2,0,1206,9,2,134.0,0.0,0.18181818181818182,False,False,True,False
930816.0,5,4,1,0,567,4,1,141.75,0.0,0.2,False,False,True,False
930818.0,3,3,0,0,423,3,0,141.0,0.0,0.0,False,False,True,False
930820.0,6,5,1,0,342,5,1,68.4,0.0,0.16666666666666666,False,False,True,False
930908.0,43,22,21,0,3133,22,21,142.4090909090909,0.0,0.4883720930232558,False,False,False,False
930910.0,10,1,9,0,23,1,9,23.0,0.0,0.9,False,False,False,False
930912.0,18,0,18,0,0,0,18,,,1.0,False,False,False,False
930914.0,59,0,59,0,0,0,59,,,1.0,False,False,False,False
931458.0,140,52,88,10,175087,42,88,4168.738095238095,0.19230769230769232,0.6285714285714286,True,True,False,True
931914.0,18,18,0,0,3325,18,0,184.72222222222223,0.0,0.0,False,False,True,False
932050.0,13,0,13,0,0,0,13,,,1.0,False,False,False,False
932088.0,3,0,3,0,0,0,3,,,1.0,False,False,False,False
932246.0,1,0,1,0,0,0,1,,,1.0,False,False,False,False
932292.0,32,4,28,0,179,4,28,44.75,0.0,0.875,False,False,False,False
932304.0,19,2,17,0,56,2,17,28.0,0.0,0.8947368421052632,False,False,False,False
932460.0,15,15,0,1,3139,14,0,224.21428571428572,0.06666666666666667,0.0,False,False,True,False
932498.0,15,1,14,0,78,1,14,78.0,0.0,0.9333333333333333,False,False,False,False
932500.0,50,6,44,0,1792,6,44,298.6666666666667,0.0,0.88,False,False,False,False
932502.0,34,4,30,0,390,4,30,97.5,0.0,0.8823529411764706,False,False,False,False
932672.0,3,3,0,0,683,3,0,227.66666666666666,0.0,0.0,False,False,True,False
932676.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
932750.0,13,5,8,0,2371,5,8,474.2,0.0,0.6153846153846154,False,False,False,False
932754.0,5,2,3,0,54,2,3,27.0,0.0,0.6,False,False,False,False
932798.0,34,26,8,1,9885,25,8,395.4,0.038461538461538464,0.23529411764705882,False,False,True,False
932836.0,94,11,83,0,1696,11,83,154.1818181818182,0.0,0.8829787234042553,False,False,False,False
932856.0,2,0,2,0,0,0,2,,,1.0,False,False,False,False
933070.0,16,6,10,1,8719,5,10,1743.8,0.16666666666666666,0.625,True,True,False,True
933244.0,10,2,8,0,43,2,8,21.5,0.0,0.8,False,False,False,False
933452.0,4,0,4,0,0,0,4,,,1.0,False,False,False,False
933804.0,14,14,0,0,1331,14,0,95.07142857142857,0.0,0.0,False,False,True,False
933806.0,46,0,46,0,0,0,46,,,1.0,False,False,False,False
933810.0,17,0,17,0,0,0,17,,,1.0,False,False,False,False
933832.0,16,16,0,0,2012,16,0,125.75,0.0,0.0,False,False,True,False
933986.0,14,8,6,1,1271,7,6,181.57142857142858,0.125,0.42857142857142855,True,False,False,False
933996.0,12,4,8,0,191,4,8,47.75,0.0,0.6666666666666666,False,False,False,False
